66,68,81,79,76,79,79,91,84,0,82,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,73,70,75,83,0,82,0,0,0,0,83,:1.6977999000000001,-0.19977300000000003
61,63,73,72,0,76,80,0,0,83,86,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,79,0,77,80,81,86,0,0,0,0,85,:2.2327117000000003,-0.24345750000000002
62,64,71,67,72,77,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,72,78,79,84,0,0,0,0,0,0,:2.69151,-0.22036233333333335
63,70,79,71,69,78,84,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,78,80,76,78,84,0,0,0,0,0,83,:3.2421961,-0.22508929999999996
67,73,85,76,78,87,83,86,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,75,78,78,84,87,0,0,0,0,89,:3.7739339000000003,-0.30374890000000004
68,58,76,78,80,83,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,82,82,84,86,90,0,0,0,0,89,:4.2739494,-0.3744794
71,68,74,71,74,88,78,84,0,84,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,79,80,79,0,83,0,0,0,0,0,:5.7296941,-0.3524858
70,69,70,75,76,80,84,88,0,82,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,77,76,73,82,79,0,0,0,0,0,:6.1370597999999985,-0.16178700000000001
70,72,74,71,78,76,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,75,79,0,80,80,87,0,0,0,0,0,:6.551987400000002,0.0655718
0,67,70,69,0,0,77,0,0,0,82,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,81,80,72,80,79,0,0,0,0,0,0,:6.982963600000001,0.2412517
74,64,63,73,70,71,73,85,84,86,81,88,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,81,80,0,0,0,0,0,86,:7.3518548,0.27034480000000005
73,67,72,65,0,80,0,84,0,0,82,87,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,78,0,0,73,78,84,0,0,0,0,0,:7.7067622,0.2005813
68,72,69,66,71,82,83,83,0,87,83,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,79,78,76,79,80,0,0,0,0,0,86,:8.078903555555554,0.07784744444444446
76,68,68,67,75,77,80,83,87,84,78,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,74,78,74,80,82,83,0,0,0,0,0,:8.4815233,-0.0501583
69,68,72,67,0,82,79,80,87,88,82,85,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,80,81,77,76,82,0,0,0,0,0,90,:8.898475000000001,-0.1656177
81,70,70,77,0,80,81,87,0,86,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,82,87,78,83,80,88,0,0,0,0,91,:9.317648699999998,-0.2552483
80,72,73,0,75,0,0,89,86,86,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,79,87,82,88,80,0,0,0,0,0,89,:9.7360674,-0.30290540000000005
0,76,75,69,0,80,81,88,0,0,0,87,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,82,83,81,77,84,0,0,0,0,0,89,:10.077516200000002,-0.24855000000000005
77,76,67,72,0,75,82,89,87,87,90,87,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,79,80,80,79,80,0,0,0,0,0,86,:10.401984600000002,-0.09623670000000001
80,71,64,65,70,71,75,78,0,79,77,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,79,0,75,78,76,0,0,0,0,0,80,:10.782565299999998,0.1006332
81,79,71,61,73,87,75,83,0,80,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,76,81,72,80,83,81,0,0,0,0,80,:11.179025299999998,0.23970480000000002
80,74,75,66,0,81,75,80,0,77,81,85,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,78,81,78,78,78,0,0,0,0,0,0,:11.5715425,0.290679
78,82,67,63,0,73,72,0,0,78,76,86,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,81,82,0,79,82,84,0,0,0,0,0,:11.9529973,0.23610630000000005
79,74,78,73,0,75,77,80,0,86,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,77,81,73,0,77,0,0,0,0,0,82,:12.350178699999999,0.1203201
80,75,74,68,71,74,78,85,0,80,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,79,81,73,75,76,84,0,0,0,0,0,:12.694794555555555,0.013218333333333337
75,73,74,63,0,80,79,81,80,83,0,82,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,78,82,78,0,78,0,0,0,0,0,86,:12.961427700000002,-0.028755399999999997
72,77,71,65,72,74,77,81,0,83,79,81,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,83,0,80,71,81,0,0,0,0,0,86,:12.9876818,-0.034561999999999996
85,80,77,76,0,79,78,87,84,88,81,79,87,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,78,0,85,0,0,0,0,0,0,:12.703423099999998,-0.06215879999999999
80,81,79,72,71,76,76,88,89,85,82,79,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,78,85,77,78,78,0,0,0,0,0,89,:12.3686917,-0.03305570000000001
82,78,84,75,70,86,77,0,89,84,83,90,90,89,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,79,88,81,80,90,0,0,0,0,0,0,:12.0242098,0.0274782
85,76,73,68,0,79,71,87,91,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,83,0,81,83,83,0,0,0,0,0,88,:11.7231396,0.085712
78,0,75,73,67,70,73,79,88,79,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,82,0,81,74,83,85,0,0,0,0,0,:11.5288003,0.1219065
80,75,81,59,78,71,76,82,0,78,76,83,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,79,85,74,0,81,84,0,0,0,0,0,:11.6545042,0.10146459999999999
0,71,75,61,0,76,79,85,86,0,77,82,83,84,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,84,81,79,81,83,0,0,0,0,0,:11.9578808,0.057176199999999996
78,79,70,61,0,69,80,0,0,79,76,0,85,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,81,79,82,85,0,0,0,0,0,:12.2412223,0.0455847
76,68,72,61,0,76,74,83,84,82,80,0,81,89,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,77,85,74,77,79,0,0,0,0,0,0,:12.528160000000002,0.04561649999999999
77,74,79,77,0,73,77,78,0,84,78,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,82,82,71,80,74,0,0,0,0,0,83,:12.817191666666666,0.04553288888888889
79,77,69,69,71,75,77,84,0,83,76,0,0,79,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,79,80,80,76,79,0,0,0,0,0,82,:13.132474300000002,0.0430291
79,75,76,77,67,79,78,77,82,82,79,86,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,82,83,74,71,81,86,0,0,0,0,79,:13.541147999999998,0.0282363
83,83,80,68,0,78,75,85,86,90,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,82,88,85,80,75,0,0,0,0,0,84,:13.925602000000001,-0.0007542
84,81,72,79,0,75,77,90,0,82,78,85,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,82,0,78,76,83,0,0,0,0,0,88,:14.307639499999999,-0.057524900000000004
85,71,77,70,69,0,78,84,88,84,81,84,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,85,80,78,82,90,0,0,0,0,89,:14.7083267,-0.1420436
83,74,76,75,0,75,73,83,87,92,87,82,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,79,86,92,79,84,0,0,0,0,0,84,:15.090912300000003,-0.2068835
75,78,69,73,68,70,77,0,0,81,73,84,86,80,84,0,88,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,82,85,81,75,79,0,0,0,0,0,0,:15.463771,-0.17562289999999997
80,78,78,78,60,70,72,80,83,82,76,84,0,0,0,0,0,85,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,84,80,77,75,0,0,0,0,0,83,:15.8929629,-0.060780299999999995
0,75,74,74,0,71,79,78,80,79,81,87,82,81,88,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,79,82,79,81,78,0,0,0,0,0,82,:16.3481018,0.0696086
80,79,78,75,67,66,72,0,81,0,0,80,82,85,87,0,0,87,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,82,82,75,79,86,0,0,0,0,82,:16.818407099999998,0.15045789999999998
83,79,76,73,66,67,70,79,84,76,79,86,84,79,87,0,87,89,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,81,87,84,79,76,0,0,0,0,0,81,:17.21445877777778,0.1633338888888889
81,79,77,73,0,74,74,80,80,76,81,82,84,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,79,82,85,78,78,0,0,0,0,0,80,:17.589244300000004,0.1472222
79,77,77,76,0,63,79,72,84,78,79,87,78,79,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,82,0,86,80,75,0,0,0,0,0,76,:17.9978421,0.0963881
0,74,75,73,69,66,67,79,82,80,82,81,78,0,87,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,85,0,0,84,78,0,0,0,0,0,80,:18.3785351,0.06083679999999999
0,78,78,78,0,74,77,76,88,77,72,75,0,82,0,85,83,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,89,0,82,0,79,0,0,0,0,0,78,:18.8236234,0.081126
80,78,80,78,0,73,77,77,83,75,73,82,82,82,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,91,0,82,84,0,0,0,0,0,79,:19.213314200000003,0.1252012
78,90,80,79,72,67,72,83,86,78,80,83,82,85,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,88,0,81,0,81,0,0,0,0,0,83,:19.561516200000003,0.17355
80,80,82,75,0,69,76,78,80,80,80,80,81,88,0,0,89,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,83,0,85,84,83,0,0,0,0,0,77,:19.7504075,0.2055959
87,84,77,80,0,73,66,76,78,80,81,82,73,83,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,86,0,85,0,77,0,0,0,0,0,75,:19.763316299999996,0.21080990000000002
77,76,78,79,69,67,64,79,79,79,72,81,81,83,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,82,80,86,0,0,0,0,0,0,76,:19.761569900000005,0.2101235
77,76,73,76,0,67,69,79,81,0,71,82,78,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,84,83,82,80,79,0,0,0,0,0,0,:19.7607789,0.21061139999999998
81,80,76,76,0,71,67,77,77,79,80,79,79,79,0,85,0,87,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,82,78,84,79,0,0,0,0,0,81,:19.8378275,0.21549850000000004
81,82,0,79,0,69,68,71,0,79,72,80,0,79,0,88,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,85,0,0,0,0,0,0,0,0,79,:20.138632777777776,0.222754
78,80,78,74,71,71,69,69,78,78,76,81,0,80,84,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,82,0,84,76,0,0,0,0,0,0,75,:20.388678499999997,0.2079495
86,76,77,69,0,70,63,71,78,76,79,82,78,85,82,84,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,83,0,78,0,78,0,0,0,0,0,68,:20.6276134,0.20305160000000005
81,79,77,79,79,68,67,68,74,72,83,80,73,79,82,0,86,87,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,82,86,86,0,78,0,0,0,0,0,68,:20.9068521,0.1636161
84,80,81,79,0,74,65,72,78,80,73,79,78,75,0,83,80,0,86,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,83,0,81,80,76,0,0,0,0,0,69,:21.2436426,0.0613294
86,81,81,77,80,77,65,73,79,75,82,77,84,0,84,0,0,0,0,85,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,90,89,88,82,86,0,0,0,0,0,73,:21.5994799,-0.1389213
86,81,79,79,0,78,69,70,76,78,77,76,84,85,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,82,82,0,0,0,0,0,71,:21.954779299999995,-0.22535889999999997
0,83,85,84,0,84,0,73,69,81,79,89,75,80,0,0,0,89,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,89,82,88,0,0,0,0,0,71,:22.3395853,-0.22700510000000002
0,83,82,85,0,79,69,70,75,84,71,77,77,78,87,0,0,0,0,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,90,0,82,81,0,0,0,0,0,78,:22.533903999999996,-0.21380329999999997
83,78,81,80,0,79,65,63,76,79,72,77,77,79,82,79,81,84,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,81,75,0,0,0,0,0,70,:22.629353799999997,-0.2030843
0,0,0,0,0,0,0,0,0,69,71,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,:22.9127394,-0.1300715
89,81,85,78,0,86,67,68,77,70,68,78,75,80,0,84,0,86,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,86,0,89,86,78,0,0,0,0,0,70,:23.3674572,-0.05521170000000001
0,86,0,85,0,0,66,61,74,74,71,76,86,0,79,79,82,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,81,0,0,0,0,0,67,:23.864655999999997,-0.030677333333333334
0,85,84,86,80,80,0,67,74,81,0,72,77,77,0,84,0,0,87,86,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,:24.3476798,-0.0775515
91,0,90,0,0,0,74,71,0,76,77,87,0,82,0,87,0,0,0,87,90,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,:26.2421498,-0.20517719999999998
0,0,0,89,0,0,0,67,89,76,73,81,78,83,84,86,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,:26.188921900000004,-0.19179010000000002
0,0,0,87,0,0,88,71,86,80,0,78,72,87,0,86,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,76,:25.9142493,-0.1876534
0,0,88,86,89,89,70,67,78,74,73,80,82,82,89,0,0,0,0,90,0,87,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,73,:25.8124939,-0.41037729999999994
0,0,81,0,0,0,76,67,67,0,76,78,70,75,0,81,81,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,84,0,0,0,0,0,76,:25.9056216,-0.7939174999999999
0,0,0,84,0,79,70,61,0,76,79,80,75,72,77,83,0,0,89,84,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,:26.0700585,-1.2631476000000001
82,83,82,80,0,0,68,62,67,67,68,81,0,82,0,84,84,0,0,82,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,87,0,0,81,0,0,0,0,0,0,67,:26.264949777777776,-1.7132884444444443
81,84,81,84,0,84,72,61,75,68,72,80,78,74,0,83,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,:26.5017423,-2.0859650000000003
0,0,0,0,0,81,68,74,77,68,64,79,70,81,80,81,0,0,0,80,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,82,0,0,0,0,0,0,62,:26.978607,-2.613148
0,86,0,0,0,0,0,68,69,73,62,78,80,76,84,83,82,0,0,82,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,:27.209236888888892,-2.7736811111111113
0,0,0,0,85,0,75,0,82,71,70,0,78,85,0,84,0,86,0,78,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,70,:27.578891700000003,-2.9578209
0,0,0,0,0,0,74,74,73,66,62,82,80,80,83,81,84,87,86,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,72,:27.993788000000002,-3.0607955000000002
0,89,0,0,0,82,0,70,80,81,67,84,81,79,85,0,85,0,0,84,88,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,70,:28.373089900000004,-3.0870743000000003
0,0,0,87,0,86,80,0,81,75,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,78,:28.3717037,-3.0949489999999997
0,0,0,86,87,82,77,80,0,80,71,80,82,87,85,0,90,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,:28.022036800000002,-3.1481546999999996
0,0,91,86,87,88,77,79,80,78,71,82,82,84,88,88,90,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,:27.591857899999997,-3.1728897
0,87,0,86,80,84,74,0,79,0,65,80,77,79,84,91,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,:27.3389853,-3.1421881
0,0,86,85,0,0,74,67,72,70,75,79,79,75,0,83,0,84,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,:27.3980199,-2.9091845
0,0,88,84,0,76,69,68,77,78,67,80,71,78,76,0,84,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,0,0,0,0,0,0,:27.504373444444443,-2.5506806666666666
0,0,0,85,82,78,70,77,73,73,60,81,76,76,81,80,81,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,70,:27.554339400000003,-2.11169
0,84,0,83,84,81,68,80,73,0,58,0,75,79,78,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,73,:27.561366099999997,-1.5706877000000001
0,0,0,0,0,80,69,72,72,72,0,77,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,68,:27.513295399999997,-1.1382018
0,0,0,84,79,82,74,68,78,69,66,80,73,79,78,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,85,79,0,0,0,0,0,67,:27.374866700000002,-0.7206604000000001
0,0,0,82,0,0,72,68,75,73,66,73,77,0,81,0,79,86,0,81,0,78,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,68,:27.159874600000002,-0.28073669999999995
0,84,0,0,0,0,81,70,73,71,68,76,67,77,81,80,0,0,0,82,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,84,0,0,0,0,0,72,:26.943678700000003,0.125539
0,0,0,0,0,87,77,71,71,67,70,77,0,0,0,85,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,79,:26.7906114,0.5227187
0,0,85,0,0,0,73,75,76,67,77,80,70,74,83,82,0,84,0,80,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,:26.6809711,0.9818825
0,0,0,0,0,0,73,73,81,68,77,77,71,0,89,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,79,:26.5927657,1.4816923
0,0,86,82,0,86,79,80,71,62,82,74,71,74,83,0,0,82,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,88,87,0,0,0,0,0,70,:26.503130399999996,1.8822819000000002
0,0,0,80,0,0,0,71,66,0,77,78,70,70,78,77,0,0,0,0,88,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,88,0,0,0,0,0,74,:26.375005333333334,2.280480333333333
84,0,83,86,0,0,74,69,69,69,75,78,71,75,79,80,0,84,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,:26.246722777777777,2.6472001111111108
